Date,Close
9/19/2014 16:00:00,2.01
9/22/2014 16:00:00,1.95
9/23/2014 16:00:00,1.9
9/24/2014 16:00:00,1.87
9/25/2014 16:00:00,1.83
9/26/2014 16:00:00,1.91
9/29/2014 16:00:00,1.94
9/30/2014 16:00:00,1.86
10/1/2014 16:00:00,1.83
10/2/2014 16:00:00,1.81
10/3/2014 16:00:00,1.81
10/6/2014 16:00:00,1.8
10/7/2014 16:00:00,1.75
10/8/2014 16:00:00,1.76
10/9/2014 16:00:00,1.78
10/10/2014 16:00:00,1.78
10/14/2014 16:00:00,1.74
10/15/2014 16:00:00,1.69
10/16/2014 16:00:00,1.71
10/17/2014 16:00:00,1.81
10/20/2014 16:00:00,1.89
10/21/2014 16:00:00,2.03
10/22/2014 16:00:00,2.02
10/23/2014 16:00:00,2.09
10/24/2014 16:00:00,2.19
10/27/2014 16:00:00,2.19
10/28/2014 16:00:00,2.17
10/29/2014 16:00:00,2.19
10/30/2014 16:00:00,2.18
10/31/2014 16:00:00,2.17
11/3/2014 16:00:00,2.12
11/4/2014 16:00:00,1.95
11/5/2014 16:00:00,1.81
11/6/2014 16:00:00,1.9
11/7/2014 16:00:00,1.94
11/10/2014 16:00:00,1.99
11/11/2014 16:00:00,1.93
11/12/2014 16:00:00,1.84
11/13/2014 16:00:00,1.83
11/14/2014 16:00:00,1.81
11/17/2014 16:00:00,1.76
11/18/2014 16:00:00,1.86
11/19/2014 16:00:00,1.97
11/20/2014 16:00:00,1.99
11/21/2014 16:00:00,1.97
11/24/2014 16:00:00,1.94
11/25/2014 16:00:00,1.94
11/26/2014 16:00:00,1.9
11/27/2014 16:00:00,1.87
11/28/2014 16:00:00,1.89
12/1/2014 16:00:00,1.87
12/2/2014 16:00:00,1.81
12/3/2014 16:00:00,1.87
12/4/2014 16:00:00,1.83
12/5/2014 16:00:00,1.82
12/8/2014 16:00:00,1.77
12/9/2014 16:00:00,1.8
12/10/2014 16:00:00,1.79
12/11/2014 16:00:00,1.73
12/12/2014 16:00:00,1.71
12/15/2014 16:00:00,1.7
12/16/2014 16:00:00,1.21
12/17/2014 16:00:00,1.39
12/18/2014 16:00:00,1.34
12/19/2014 16:00:00,1.39
12/22/2014 16:00:00,1.33
12/23/2014 16:00:00,1.43
12/24/2014 16:00:00,1.43
12/29/2014 16:00:00,1.43
12/30/2014 16:00:00,1.39
12/31/2014 16:00:00,1.49
1/2/2015 16:00:00,1.56
1/5/2015 16:00:00,1.6
1/6/2015 16:00:00,1.54
1/7/2015 16:00:00,1.5
1/8/2015 16:00:00,1.47
1/9/2015 16:00:00,1.42
1/12/2015 16:00:00,1.45
1/13/2015 16:00:00,1.38
1/14/2015 16:00:00,1.38
1/15/2015 16:00:00,1.33
1/16/2015 16:00:00,1.32
1/19/2015 16:00:00,1.35
1/20/2015 16:00:00,1.38
1/21/2015 16:00:00,1.5
1/22/2015 16:00:00,1.66
1/23/2015 16:00:00,1.67
1/26/2015 16:00:00,1.63
1/27/2015 16:00:00,1.57
1/28/2015 16:00:00,1.56
1/29/2015 16:00:00,1.55
1/30/2015 16:00:00,1.49
2/2/2015 16:00:00,1.5
2/3/2015 16:00:00,1.47
2/4/2015 16:00:00,1.44
2/5/2015 16:00:00,1.45
2/6/2015 16:00:00,1.42
2/9/2015 16:00:00,1.35
2/10/2015 16:00:00,1.39
2/11/2015 16:00:00,1.39
2/12/2015 16:00:00,1.49
2/13/2015 16:00:00,1.48
2/17/2015 16:00:00,1.47
2/18/2015 16:00:00,1.46
2/19/2015 16:00:00,1.44
2/20/2015 16:00:00,1.47
2/23/2015 16:00:00,1.49
2/24/2015 16:00:00,1.41
2/25/2015 16:00:00,1.38
2/26/2015 16:00:00,1.43
2/27/2015 16:00:00,1.45
3/2/2015 16:00:00,1.4
3/3/2015 16:00:00,1.35
3/4/2015 16:00:00,1.44
3/5/2015 16:00:00,1.44
3/6/2015 16:00:00,1.48
3/9/2015 16:00:00,1.63
3/10/2015 16:00:00,1.84
3/11/2015 16:00:00,1.81
3/12/2015 16:00:00,1.8
3/13/2015 16:00:00,1.74
3/16/2015 16:00:00,1.81
3/17/2015 16:00:00,1.81
3/18/2015 16:00:00,1.78
3/19/2015 16:00:00,1.82
3/20/2015 16:00:00,1.87
3/23/2015 16:00:00,1.89
3/24/2015 16:00:00,1.89
3/25/2015 16:00:00,1.87
3/26/2015 16:00:00,1.87
3/27/2015 16:00:00,1.84
3/30/2015 16:00:00,1.86
3/31/2015 16:00:00,1.86
4/1/2015 16:00:00,1.83
4/2/2015 16:00:00,1.86
4/6/2015 16:00:00,1.93
4/7/2015 16:00:00,1.93
4/8/2015 16:00:00,1.97
4/9/2015 16:00:00,1.91
4/10/2015 16:00:00,1.9
4/13/2015 16:00:00,1.91
4/14/2015 16:00:00,1.88
4/15/2015 16:00:00,1.83
4/16/2015 16:00:00,1.85
4/17/2015 16:00:00,1.82
4/20/2015 16:00:00,1.86
4/21/2015 16:00:00,1.86
4/22/2015 16:00:00,1.83
4/23/2015 16:00:00,1.83
4/24/2015 16:00:00,1.84
4/27/2015 16:00:00,1.83
4/28/2015 16:00:00,1.82
4/29/2015 16:00:00,1.81
4/30/2015 16:00:00,1.79
5/1/2015 16:00:00,1.8
5/4/2015 16:00:00,1.83
5/5/2015 16:00:00,1.85
5/6/2015 16:00:00,2.23
5/7/2015 16:00:00,2.25
5/8/2015 16:00:00,2.17
5/11/2015 16:00:00,2.31
5/12/2015 16:00:00,2.4
5/13/2015 16:00:00,2.51
5/14/2015 16:00:00,2.46
5/15/2015 16:00:00,2.5
5/19/2015 16:00:00,2.51
5/20/2015 16:00:00,2.49
5/21/2015 16:00:00,2.42
5/22/2015 16:00:00,2.27
5/25/2015 16:00:00,2.4
5/26/2015 16:00:00,2.34
5/27/2015 16:00:00,2.44
5/28/2015 16:00:00,2.36
5/29/2015 16:00:00,2.29
6/1/2015 16:00:00,1.97
6/2/2015 16:00:00,1.8
6/3/2015 16:00:00,1.53
6/4/2015 16:00:00,1.5
6/5/2015 16:00:00,1.66
6/8/2015 16:00:00,1.58
6/9/2015 16:00:00,1.54
6/10/2015 16:00:00,1.59
6/11/2015 16:00:00,1.6
6/12/2015 16:00:00,1.63
6/15/2015 16:00:00,1.59
6/16/2015 16:00:00,1.59
6/17/2015 16:00:00,1.6
6/18/2015 16:00:00,1.57
6/19/2015 16:00:00,1.53
6/23/2015 16:00:00,1.53
6/24/2015 16:00:00,1.54
6/25/2015 16:00:00,1.55
6/26/2015 16:00:00,1.5
6/29/2015 16:00:00,1.46
6/30/2015 16:00:00,1.43
7/2/2015 16:00:00,1.43
7/3/2015 16:00:00,1.47
7/6/2015 16:00:00,1.41
7/7/2015 16:00:00,1.37
7/8/2015 16:00:00,1.36
7/9/2015 16:00:00,1.33
7/10/2015 16:00:00,1.36
7/13/2015 16:00:00,1.3
7/14/2015 16:00:00,1.24
7/15/2015 16:00:00,1.27
7/16/2015 16:00:00,1.28
7/17/2015 16:00:00,1.34
7/20/2015 16:00:00,1.36
7/21/2015 16:00:00,1.32
7/22/2015 16:00:00,1.3
7/23/2015 16:00:00,1.34
7/24/2015 16:00:00,1.32
7/27/2015 16:00:00,1.3
7/28/2015 16:00:00,1.36
7/29/2015 16:00:00,1.3
7/30/2015 16:00:00,1.32
7/31/2015 16:00:00,1.3
8/4/2015 16:00:00,1.28
8/5/2015 16:00:00,1.31
8/6/2015 16:00:00,1.26
8/7/2015 16:00:00,1.26
8/10/2015 16:00:00,1.28
8/11/2015 16:00:00,1.24
8/12/2015 16:00:00,1.44
8/13/2015 16:00:00,1.59
8/14/2015 16:00:00,1.56
8/17/2015 16:00:00,1.6
8/18/2015 16:00:00,1.68
8/19/2015 16:00:00,1.66
8/20/2015 16:00:00,1.54
8/21/2015 16:00:00,1.54
8/24/2015 16:00:00,1.39
8/25/2015 16:00:00,1.39
8/26/2015 16:00:00,1.35
8/27/2015 16:00:00,1.42
8/28/2015 16:00:00,1.45
8/31/2015 16:00:00,1.45
9/1/2015 16:00:00,1.39
9/2/2015 16:00:00,1.43
9/3/2015 16:00:00,1.4
9/4/2015 16:00:00,1.43
9/8/2015 16:00:00,1.39
9/9/2015 16:00:00,1.38
9/10/2015 16:00:00,1.34
9/11/2015 16:00:00,1.32
9/14/2015 16:00:00,1.31
9/15/2015 16:00:00,1.32
9/16/2015 16:00:00,1.35
9/17/2015 16:00:00,1.31
9/18/2015 16:00:00,1.3
9/21/2015 16:00:00,1.3
9/22/2015 16:00:00,1.3
9/23/2015 16:00:00,1.37
9/24/2015 16:00:00,1.35
9/25/2015 16:00:00,1.3
9/28/2015 16:00:00,1.27
9/29/2015 16:00:00,1.16
9/30/2015 16:00:00,1.2
10/1/2015 16:00:00,1.17
10/2/2015 16:00:00,1.09
10/5/2015 16:00:00,1.07
10/6/2015 16:00:00,1.08
10/7/2015 16:00:00,1.1
10/8/2015 16:00:00,1.11
10/9/2015 16:00:00,1.09
10/13/2015 16:00:00,1.05
10/14/2015 16:00:00,0.96
10/15/2015 16:00:00,0.97
10/16/2015 16:00:00,1.02
10/19/2015 16:00:00,1.02
10/20/2015 16:00:00,1.04
10/21/2015 16:00:00,1.01
10/22/2015 16:00:00,1.04
10/23/2015 16:00:00,1.05
10/26/2015 16:00:00,1.01
10/27/2015 16:00:00,1
10/28/2015 16:00:00,1.01
10/29/2015 16:00:00,1
10/30/2015 16:00:00,1.02
11/2/2015 16:00:00,0.97
11/3/2015 16:00:00,0.97
11/4/2015 16:00:00,0.99
11/5/2015 16:00:00,0.9
11/6/2015 16:00:00,0.92
11/9/2015 16:00:00,0.93
11/10/2015 16:00:00,0.96
11/11/2015 16:00:00,0.93
11/12/2015 16:00:00,0.93
11/13/2015 16:00:00,0.95
11/16/2015 16:00:00,0.98
11/18/2015 16:00:00,0.89
11/19/2015 16:00:00,0.87
11/20/2015 16:00:00,0.87
11/24/2015 16:00:00,0.85
11/25/2015 16:00:00,0.73
11/26/2015 16:00:00,0.74
11/27/2015 16:00:00,0.74
11/30/2015 16:00:00,0.69
12/1/2015 16:00:00,0.71
12/2/2015 16:00:00,0.78
12/3/2015 16:00:00,0.79
12/4/2015 16:00:00,0.85
12/7/2015 16:00:00,1.1
12/9/2015 16:00:00,0.91
12/10/2015 16:00:00,0.88
12/11/2015 16:00:00,0.95
12/14/2015 16:00:00,0.98
12/15/2015 16:00:00,1
12/16/2015 16:00:00,0.98
12/17/2015 16:00:00,0.9
12/18/2015 16:00:00,0.92
12/21/2015 16:00:00,0.87
12/22/2015 16:00:00,0.86
12/23/2015 16:00:00,0.87
12/24/2015 16:00:00,0.88
12/29/2015 16:00:00,0.87
12/30/2015 16:00:00,0.81
12/31/2015 16:00:00,0.85
1/4/2016 16:00:00,0.79
1/5/2016 16:00:00,0.8
1/6/2016 16:00:00,0.75
1/7/2016 16:00:00,0.76
1/11/2016 16:00:00,0.75
1/12/2016 16:00:00,0.73
1/13/2016 16:00:00,0.67
1/14/2016 16:00:00,0.72
1/15/2016 16:00:00,0.73
1/18/2016 16:00:00,0.84
1/19/2016 16:00:00,0.81
1/20/2016 16:00:00,0.81
1/21/2016 16:00:00,0.8
1/22/2016 16:00:00,0.9
1/25/2016 16:00:00,0.91
1/26/2016 16:00:00,0.91
1/27/2016 16:00:00,0.83
1/28/2016 16:00:00,0.86
1/29/2016 16:00:00,0.85
2/1/2016 16:00:00,0.82
2/2/2016 16:00:00,0.8
2/3/2016 16:00:00,0.79
2/4/2016 16:00:00,0.81
2/5/2016 16:00:00,0.85
2/8/2016 16:00:00,0.89
2/9/2016 16:00:00,0.86
2/10/2016 16:00:00,0.8
2/11/2016 16:00:00,0.82
2/12/2016 16:00:00,0.84
2/16/2016 16:00:00,0.8
2/17/2016 16:00:00,0.79
2/18/2016 16:00:00,0.82
2/19/2016 16:00:00,0.77
2/22/2016 16:00:00,0.78
2/23/2016 16:00:00,0.76
2/24/2016 16:00:00,0.77
2/25/2016 16:00:00,0.79
2/26/2016 16:00:00,0.81
2/29/2016 16:00:00,0.79
3/1/2016 16:00:00,0.76
3/2/2016 16:00:00,0.84
3/3/2016 16:00:00,0.8
3/4/2016 16:00:00,0.85
3/7/2016 16:00:00,0.86
3/8/2016 16:00:00,0.9
3/9/2016 16:00:00,0.91
3/10/2016 16:00:00,0.96
3/11/2016 16:00:00,0.96
3/14/2016 16:00:00,0.96
3/15/2016 16:00:00,0.9
3/16/2016 16:00:00,0.89
3/17/2016 16:00:00,0.89
3/18/2016 16:00:00,0.87
3/21/2016 16:00:00,0.91
3/22/2016 16:00:00,0.88
3/23/2016 16:00:00,0.89
3/24/2016 16:00:00,0.92
3/28/2016 16:00:00,0.93
3/29/2016 16:00:00,0.93
3/30/2016 16:00:00,0.93
3/31/2016 16:00:00,0.88
4/1/2016 16:00:00,0.95
4/4/2016 16:00:00,0.93
4/6/2016 16:00:00,0.83
4/7/2016 16:00:00,0.84
4/8/2016 16:00:00,0.87
4/11/2016 16:00:00,0.85
4/12/2016 16:00:00,0.83
4/13/2016 16:00:00,0.84
4/14/2016 16:00:00,0.82
4/15/2016 16:00:00,0.84
4/18/2016 16:00:00,0.82
4/19/2016 16:00:00,0.84
4/20/2016 16:00:00,0.82
4/21/2016 16:00:00,0.81
4/22/2016 16:00:00,0.81
4/25/2016 16:00:00,0.81
4/26/2016 16:00:00,0.82
4/27/2016 16:00:00,0.79
4/28/2016 16:00:00,0.8
4/29/2016 16:00:00,0.83
5/2/2016 16:00:00,0.81
5/3/2016 16:00:00,0.8
5/4/2016 16:00:00,0.74
5/5/2016 16:00:00,0.8
5/6/2016 16:00:00,0.79
5/9/2016 16:00:00,0.79
5/10/2016 16:00:00,0.77
5/11/2016 16:00:00,0.79
5/12/2016 16:00:00,0.79
5/13/2016 16:00:00,0.81
5/16/2016 16:00:00,0.85
5/17/2016 16:00:00,0.85
5/18/2016 16:00:00,0.81
5/19/2016 16:00:00,0.86
5/20/2016 16:00:00,0.85
5/24/2016 16:00:00,0.8
5/25/2016 16:00:00,0.8
5/26/2016 16:00:00,0.8
5/27/2016 16:00:00,0.8
5/30/2016 16:00:00,0.77
5/31/2016 16:00:00,0.75
6/1/2016 16:00:00,0.78
6/2/2016 16:00:00,0.77
6/3/2016 16:00:00,0.81
6/6/2016 16:00:00,0.79
6/7/2016 16:00:00,0.78
6/8/2016 16:00:00,0.76
6/9/2016 16:00:00,0.76
6/10/2016 16:00:00,0.76
6/13/2016 16:00:00,0.75
6/14/2016 16:00:00,0.74
6/15/2016 16:00:00,0.71
6/16/2016 16:00:00,0.72
6/17/2016 16:00:00,0.71
6/20/2016 16:00:00,0.72
6/21/2016 16:00:00,0.73
6/22/2016 16:00:00,0.67
6/23/2016 16:00:00,0.67
6/24/2016 16:00:00,0.68
6/27/2016 16:00:00,0.69
6/28/2016 16:00:00,0.72
6/29/2016 16:00:00,0.7
6/30/2016 16:00:00,0.71
7/4/2016 16:00:00,0.7
7/5/2016 16:00:00,0.72
7/6/2016 16:00:00,0.71
7/7/2016 16:00:00,0.69
7/8/2016 16:00:00,0.68
7/11/2016 16:00:00,0.67
7/12/2016 16:00:00,0.66
7/13/2016 16:00:00,0.68
7/14/2016 16:00:00,0.67
7/15/2016 16:00:00,0.69
7/18/2016 16:00:00,0.69
7/19/2016 16:00:00,0.66
7/20/2016 16:00:00,0.69
7/21/2016 16:00:00,0.69
7/22/2016 16:00:00,0.7
7/25/2016 16:00:00,0.7
7/26/2016 16:00:00,0.69
7/27/2016 16:00:00,0.7
7/28/2016 16:00:00,0.7
7/29/2016 16:00:00,0.69
8/2/2016 16:00:00,0.68
8/3/2016 16:00:00,0.69
8/4/2016 16:00:00,0.68
8/5/2016 16:00:00,0.69
8/8/2016 16:00:00,0.65
8/9/2016 16:00:00,0.63
8/10/2016 16:00:00,0.64
8/11/2016 16:00:00,0.64
8/12/2016 16:00:00,0.68
8/15/2016 16:00:00,0.66
8/16/2016 16:00:00,0.69
8/17/2016 16:00:00,0.81
8/18/2016 16:00:00,0.89
8/19/2016 16:00:00,0.86
8/22/2016 16:00:00,0.9
8/23/2016 16:00:00,0.87
8/24/2016 16:00:00,0.84
8/25/2016 16:00:00,0.78
8/26/2016 16:00:00,0.77
8/29/2016 16:00:00,0.83
8/30/2016 16:00:00,0.85
8/31/2016 16:00:00,0.84
9/1/2016 16:00:00,0.81
9/2/2016 16:00:00,0.82
9/6/2016 16:00:00,0.84
9/7/2016 16:00:00,0.9
9/8/2016 16:00:00,0.95
9/9/2016 16:00:00,0.89
9/12/2016 16:00:00,0.95
9/13/2016 16:00:00,0.91
9/14/2016 16:00:00,0.9
9/15/2016 16:00:00,0.94
9/16/2016 16:00:00,0.95
9/19/2016 16:00:00,1.06
9/20/2016 16:00:00,1.05
9/21/2016 16:00:00,1.02
9/22/2016 16:00:00,1.01
9/23/2016 16:00:00,1.09
9/26/2016 16:00:00,1.16
9/27/2016 16:00:00,1.38
9/28/2016 16:00:00,1.5
9/29/2016 16:00:00,1.29
9/30/2016 16:00:00,1.28
10/3/2016 16:00:00,1.34
10/4/2016 16:00:00,1.32
10/5/2016 16:00:00,1.45
10/6/2016 16:00:00,1.35
10/7/2016 16:00:00,1.44
10/11/2016 16:00:00,1.42
10/12/2016 16:00:00,1.34
10/13/2016 16:00:00,1.33
10/14/2016 16:00:00,1.4
10/17/2016 16:00:00,1.34
10/18/2016 16:00:00,1.34
10/19/2016 16:00:00,1.33
10/20/2016 16:00:00,1.25
10/21/2016 16:00:00,1.25
10/24/2016 16:00:00,1.23
10/25/2016 16:00:00,1.27
10/26/2016 16:00:00,1.22
10/27/2016 16:00:00,1.17
10/28/2016 16:00:00,1.09
10/31/2016 16:00:00,1.1
11/1/2016 16:00:00,1.09
11/2/2016 16:00:00,1.1
11/3/2016 16:00:00,1.1
11/4/2016 16:00:00,1.12
11/7/2016 16:00:00,1.1
11/8/2016 16:00:00,1.09
11/9/2016 16:00:00,1.07
11/10/2016 16:00:00,1
11/11/2016 16:00:00,0.92
11/14/2016 16:00:00,0.89
11/15/2016 16:00:00,1.06
11/16/2016 16:00:00,0.98
11/17/2016 16:00:00,0.96
11/18/2016 16:00:00,1
11/21/2016 16:00:00,1
11/22/2016 16:00:00,1.09
11/23/2016 16:00:00,1.03
11/24/2016 16:00:00,1
11/25/2016 16:00:00,1.03
11/28/2016 16:00:00,1.02
11/29/2016 16:00:00,0.98
11/30/2016 16:00:00,1.04
12/1/2016 16:00:00,1
12/2/2016 16:00:00,0.97
12/5/2016 16:00:00,0.96
12/6/2016 16:00:00,0.95
12/7/2016 16:00:00,0.95
12/8/2016 16:00:00,0.94
12/9/2016 16:00:00,0.94
12/12/2016 16:00:00,0.94
12/13/2016 16:00:00,0.93
12/14/2016 16:00:00,0.94
12/15/2016 16:00:00,0.91
12/16/2016 16:00:00,0.97
12/19/2016 16:00:00,0.96
12/20/2016 16:00:00,0.93
12/21/2016 16:00:00,0.89
12/22/2016 16:00:00,0.9
12/23/2016 16:00:00,0.84
12/28/2016 16:00:00,0.88
12/29/2016 16:00:00,0.85
12/30/2016 16:00:00,0.88
1/3/2017 16:00:00,0.88
1/4/2017 16:00:00,0.89
1/5/2017 16:00:00,0.9
1/6/2017 16:00:00,0.9
1/9/2017 16:00:00,0.92
1/10/2017 16:00:00,0.92
1/11/2017 16:00:00,0.95
1/12/2017 16:00:00,1.05
1/13/2017 16:00:00,1.01
1/16/2017 16:00:00,1.01
1/17/2017 16:00:00,1
1/18/2017 16:00:00,0.97
1/19/2017 16:00:00,0.95
1/20/2017 16:00:00,0.99
1/23/2017 16:00:00,0.96
1/24/2017 16:00:00,0.97
1/25/2017 16:00:00,0.95
1/26/2017 16:00:00,0.95
1/27/2017 16:00:00,0.98
1/30/2017 16:00:00,0.94
1/31/2017 16:00:00,0.9
2/1/2017 16:00:00,0.93
2/2/2017 16:00:00,0.89
2/3/2017 16:00:00,0.9
2/6/2017 16:00:00,0.91
2/7/2017 16:00:00,0.89
2/8/2017 16:00:00,0.94
2/9/2017 16:00:00,1
2/10/2017 16:00:00,1.02
2/13/2017 16:00:00,1.03
2/14/2017 16:00:00,1
2/15/2017 16:00:00,1.03
2/16/2017 16:00:00,1.07
2/17/2017 16:00:00,1.05
2/21/2017 16:00:00,1.09
2/22/2017 16:00:00,1.12
2/23/2017 16:00:00,1.06
2/24/2017 16:00:00,1.05
2/27/2017 16:00:00,1.03
2/28/2017 16:00:00,1.02
3/1/2017 16:00:00,0.96
3/2/2017 16:00:00,1.02
3/3/2017 16:00:00,1.08
3/6/2017 16:00:00,1.07
3/7/2017 16:00:00,1.03
3/8/2017 16:00:00,1.02
3/9/2017 16:00:00,0.98
3/10/2017 16:00:00,1
3/13/2017 16:00:00,1.01
3/14/2017 16:00:00,1.03
3/15/2017 16:00:00,1
3/16/2017 16:00:00,1.01
3/17/2017 16:00:00,1
3/20/2017 16:00:00,0.99
3/21/2017 16:00:00,0.96
3/22/2017 16:00:00,1.01
3/23/2017 16:00:00,1
3/24/2017 16:00:00,0.98
3/27/2017 16:00:00,1
3/28/2017 16:00:00,0.97
3/29/2017 16:00:00,1.02
3/30/2017 16:00:00,0.98
3/31/2017 16:00:00,1
4/3/2017 16:00:00,0.97
4/4/2017 16:00:00,1
4/5/2017 16:00:00,1
4/6/2017 16:00:00,1
4/7/2017 16:00:00,0.96
4/10/2017 16:00:00,0.98
4/11/2017 16:00:00,0.97
4/12/2017 16:00:00,0.96
4/13/2017 16:00:00,0.94
4/17/2017 16:00:00,0.95
4/18/2017 16:00:00,0.95
4/19/2017 16:00:00,0.93
4/20/2017 16:00:00,0.96
4/21/2017 16:00:00,0.94
4/24/2017 16:00:00,0.9
4/25/2017 16:00:00,0.95
4/26/2017 16:00:00,0.88
4/27/2017 16:00:00,0.88
4/28/2017 16:00:00,0.94
5/1/2017 16:00:00,0.9
5/2/2017 16:00:00,0.9
5/3/2017 16:00:00,0.9
5/4/2017 16:00:00,0.9
5/5/2017 16:00:00,0.9
5/8/2017 16:00:00,0.88
5/9/2017 16:00:00,0.9
5/10/2017 16:00:00,0.87
5/11/2017 16:00:00,0.9
5/12/2017 16:00:00,0.9
5/15/2017 16:00:00,0.9
5/16/2017 16:00:00,0.94
5/17/2017 16:00:00,1.04
5/18/2017 16:00:00,1.04
5/19/2017 16:00:00,0.97
5/23/2017 16:00:00,0.99
5/24/2017 16:00:00,1.03
5/25/2017 16:00:00,1.03
5/26/2017 16:00:00,1.1
5/29/2017 16:00:00,1.09
5/30/2017 16:00:00,1.25
5/31/2017 16:00:00,1.08
6/1/2017 16:00:00,1.16
6/2/2017 16:00:00,1.23
6/5/2017 16:00:00,1.18
6/6/2017 16:00:00,1.1
6/7/2017 16:00:00,1.17
6/8/2017 16:00:00,1.12
6/9/2017 16:00:00,1.13
6/12/2017 16:00:00,1.15
6/13/2017 16:00:00,1.11
6/14/2017 16:00:00,1.05
6/15/2017 16:00:00,1.06
6/16/2017 16:00:00,1.09
6/19/2017 16:00:00,1.05
6/20/2017 16:00:00,1.04
6/21/2017 16:00:00,1
6/22/2017 16:00:00,1
6/23/2017 16:00:00,1
6/26/2017 16:00:00,0.96
6/27/2017 16:00:00,0.98
6/28/2017 16:00:00,1
6/29/2017 16:00:00,0.95
6/30/2017 16:00:00,1.04
7/4/2017 16:00:00,1.05
7/5/2017 16:00:00,1.01
7/6/2017 16:00:00,1.01
7/7/2017 16:00:00,1.05
7/10/2017 16:00:00,1.05
7/11/2017 16:00:00,1.03
7/12/2017 16:00:00,1.02
7/13/2017 16:00:00,1.02
7/14/2017 16:00:00,1.05
7/17/2017 16:00:00,1.05
7/18/2017 16:00:00,1.05
7/19/2017 16:00:00,1.05
7/20/2017 16:00:00,1.06
7/21/2017 16:00:00,1.11
7/24/2017 16:00:00,1.09
7/25/2017 16:00:00,1.1
7/26/2017 16:00:00,1.09
7/27/2017 16:00:00,1.15
7/28/2017 16:00:00,1.13
7/31/2017 16:00:00,1.1
8/1/2017 16:00:00,1.09
8/2/2017 16:00:00,0.99
8/3/2017 16:00:00,1.02
8/4/2017 16:00:00,1.02
8/8/2017 16:00:00,1.03
8/9/2017 16:00:00,1
8/10/2017 16:00:00,1.07
8/11/2017 16:00:00,1.04
8/14/2017 16:00:00,1.08
8/15/2017 16:00:00,1.05
8/17/2017 16:00:00,1.03
8/18/2017 16:00:00,1.01
8/21/2017 16:00:00,1.04
8/22/2017 16:00:00,0.99
8/23/2017 16:00:00,0.97
8/24/2017 16:00:00,0.98
8/25/2017 16:00:00,1
8/28/2017 16:00:00,0.96
8/29/2017 16:00:00,1.07
8/30/2017 16:00:00,0.96
8/31/2017 16:00:00,0.97
9/1/2017 16:00:00,1
9/5/2017 16:00:00,0.97
9/6/2017 16:00:00,0.96
9/7/2017 16:00:00,0.93
9/8/2017 16:00:00,0.94
9/11/2017 16:00:00,0.9
9/12/2017 16:00:00,0.91
9/13/2017 16:00:00,0.92
9/14/2017 16:00:00,0.92
9/15/2017 16:00:00,0.95
9/18/2017 16:00:00,0.92
9/19/2017 16:00:00,0.93
9/20/2017 16:00:00,0.94
